time,lat,lon,Solar_Radiation_Flux,Cloud_Cover_Mean_24h,elevation
2024-04-01,46.2,46.3,16.895208,0.53738636,-16
2024-12-04,-5.7,105.4,17.314936,0.9583177,6
2024-03-24,69.4,-152.0,5.6356865,0.9720357,128
2024-10-26,-8.2,142.5,19.149474,0.6840736,29
2024-10-22,-39.8,-66.7,26.547518,0.25850382,184
2024-05-14,61.0,-132.0,20.114064,0.83593494,1201
2024-10-07,-20.1,17.4,24.557236,0.45445874,1455
2024-02-28,-19.6,-55.0,22.571046,0.27697423,337
2024-12-24,58.6,-110.2,0.872044375,0.54882216,277
2024-12-07,38.2,-116.3,10.830105,0.4602204,1637
2024-08-28,24.2,-104.0,22.997176,0.8486666,2315
2024-12-07,30.4,49.0,13.247496,0.09848315,2
2024-04-07,-37.3,149.1,8.884669,0.5933406,649
2024-03-02,38.1,106.5,18.907724,0.021354808,1316
2024-09-20,-9.4,13.4,20.102616,0.47556338,169
2024-04-22,26.9,-11.6,23.95835,0.7237182,167
2024-05-25,-4.6,35.3,18.67207,0.5010654,1612
2024-08-03,25.6,48.9,26.07517,0.72942245,243
2024-09-12,-13.8,-69.2,17.478024,0.57036555,1359
2024-11-11,33.1,-105.0,14.626798,0.7852895,1430
2024-11-11,-2.7,-67.4,22.565992,0.88230115,58
2024-12-27,-3.7,27.6,20.927222,0.8181045,711
2024-09-14,37.2,36.9,20.706412,0.34110504,754
2024-07-12,60.6,113.8,26.514776,0.45098856,350
2024-12-12,34.1,-1.0,11.258785,0.30218276,1163
2024-01-14,-18.4,-63.5,25.265956,0.4188499,773
2024-10-30,39.7,89.1,12.412285,0.124938495,801
2024-04-12,29.0,47.2,25.436886,0.16846831,242
2024-09-01,-7.7,-60.9,20.696694,0.22932462,97
2024-09-01,75.4,137.9,11.920711,0.63859755,124
2024-11-07,-17.4,127.0,22.778206,0.51428753,524
2024-09-24,-26.4,122.4,21.540748,0.17913689,476
2024-08-11,6.1,18.5,18.87092,0.8024296,584
2024-08-07,68.8,88.1,17.734252,0.2591625,440
2024-11-06,53.0,56.3,2.56241575,0.97081316,261
2024-12-31,-36.2,143.5,32.980812,0.03047658,123
2024-08-04,37.0,-103.8,28.120426,0.36267474,1819
2024-01-04,40.9,96.2,9.261012,0.16544564,1665
2024-02-05,-14.3,-76.0,28.56718,0.2366702,570
2024-06-26,15.6,-5.1,25.483644,0.28762594,268
2024-09-13,14.3,19.9,23.150878,0.5367899,393
2024-01-17,-15.5,-42.1,24.573006,0.3911877,825
2024-07-17,26.2,73.1,22.692116,0.71878344,203
2024-11-13,-2.0,-54.8,22.770456,0.43144765,6
2024-02-17,34.1,92.3,16.136651,0.86184716,4785
2024-03-02,54.7,122.6,10.996354,0.8355692,1073
2024-03-09,32.5,102.5,20.882234,0.69582146,3833
2024-05-26,61.4,58.2,12.597118,0.8866558,275
2024-12-24,75.9,-109.0,0.0,0.9137339,109
2024-12-31,23.4,32.5,17.065568,0.05095966,194
2024-06-10,33.1,111.6,24.172724,0.80054396,296
2024-08-14,42.2,129.8,14.35133,0.49462092,689
2024-12-12,-29.7,141.8,32.47926,0.017069252,168
2024-08-17,23.8,51.7,25.328572,0.22303775,39
2024-06-26,14.5,-4.8,24.16865,0.38401815,269
2024-12-10,-2.8,-50.3,16.623372,0.81330943,51
2024-02-25,9.2,7.2,20.269256,0.83473617,411
2024-03-18,27.6,10.8,23.707178,0.01789202,513
2024-09-26,36.1,-103.9,21.122354,0.025754912,1701
2024-07-24,30.4,-87.8,21.42025,0.7358947,21
2024-10-07,-3.5,28.9,16.621827,0.82663184,2839
2024-08-15,53.3,-89.6,10.749135,0.99012876,258
2024-08-26,66.9,126.1,1.574144375,0.96242493,590
2024-10-14,-1.3,-75.8,11.742333,0.74767613,229
2024-03-22,73.4,-92.9,6.6822725,0.91707134,365
2024-11-29,52.0,-99.0,3.4855845,0.7713308,271
2024-09-06,69.1,27.3,12.397052,0.575243,161
2024-07-11,38.7,-79.1,27.043724,0.75782216,804
2024-04-15,-10.4,33.2,16.437298,0.817575,1399
2024-07-07,33.3,-1.1,29.601006,0.027102098,1154
2024-10-02,-3.8,19.1,15.385215,0.8750103,359
2024-03-14,-18.7,-57.6,22.925278,0.5533428,91
2024-01-10,41.3,78.1,9.657833,0.04377873,3458
2024-05-02,60.7,-71.2,25.539768,0.50249916,379
2024-08-03,51.0,-73.3,22.294264,0.327703,384
2024-10-16,30.0,81.7,17.390418,0.3468755,3912
2024-02-09,7.2,41.9,25.335266,0.11439863,714
2024-07-11,46.7,6.6,22.33509,0.5032653,522
2024-05-06,83.1,-42.0,22.770448,0.4178598,317
2024-10-15,19.6,-103.9,18.234046,0.32122022,1188
2024-03-11,25.0,3.7,23.922718,0.08306841,578
2024-05-16,48.8,37.9,18.67933,0.9032006,152
2024-05-23,48.2,92.6,22.67093,0.6846504,1227
2024-12-19,-16.5,47.9,30.99824,0.21721101,938
2024-10-25,65.1,-98.0,2.17298125,0.9105376,161
2024-12-10,-4.4,28.0,20.714942,0.8139253,732
2024-09-25,57.8,122.9,12.362143,0.090443395,900
2024-05-18,71.1,68.0,21.039678,0.8840079,15
2024-02-21,52.0,-93.6,8.844099,0.7834312,394
2024-01-17,49.7,131.0,4.935923,0.58419967,410
2024-06-13,49.6,85.0,25.83131,0.5828774,988
2024-01-13,68.8,-146.9,0.19800178125,0.094385795,1126
2024-07-08,-30.6,19.3,7.2231095,0.52062726,706
2024-12-05,24.7,-102.9,16.525707,0.54068047,1590
2024-12-18,-7.2,15.4,17.55479,0.8261072,1071
2024-12-27,64.2,54.9,0.1093562265625,0.89391524,161
2024-12-17,24.9,91.5,15.048647,0.14843927,10
2024-09-20,43.9,25.1,16.028727,0.91070217,85
2024-11-07,-9.3,25.0,23.021358,0.4439024,859
2024-08-08,17.0,74.5,11.516203,0.9333811,588
2024-04-13,20.3,-103.3,26.678898,0.56124824,1775
2024-12-04,25.7,-102.0,16.138825,0.70545495,1165
2024-07-16,39.4,-100.6,26.73575,0.5763384,871
2024-10-26,21.3,85.5,4.539429,0.95833313,360
2024-12-24,66.4,-141.8,0.179877921875,0.90412194,326
2024-06-17,62.0,96.6,25.985696,0.48944107,615
2024-05-28,50.8,74.9,20.156626,0.6047583,402
2024-09-12,-2.3,-56.4,23.668368,0.18084912,5
2024-02-11,44.0,27.0,9.190673,0.8251204,84
2024-07-20,-46.6,-71.8,5.225511,0.7006763,742
2024-08-31,39.1,58.1,22.889388,0.017505005,75
2024-06-05,50.0,8.3,14.317276,0.66001004,165
2024-10-12,37.4,84.4,17.380836,0.03574099,1773
2024-10-08,-7.3,146.6,22.162026,0.88143003,1368
2024-08-25,-16.0,132.4,22.43909,0.048996188,216
2024-01-19,48.7,-115.4,2.74705925,0.90709907,1493
2024-02-22,42.1,-92.9,14.086323,0.4908654,284
2024-03-25,48.0,108.4,17.739208,0.63769823,1536
2024-09-29,36.7,-83.6,3.07290825,0.87894255,548
2024-12-25,17.0,1.0,18.681382,0.6382238,339
2024-07-31,17.2,-96.3,21.17353,0.84029883,2226
2024-12-26,-32.9,147.4,32.062894,0.2126826,282
2024-04-13,40.5,99.5,24.606158,0.086293615,1283
2024-07-10,8.8,-80.3,12.449653,0.966916,154
2024-06-25,-7.4,146.4,16.903474,0.74584645,1371
2024-05-26,45.7,15.9,14.181012,0.94673634,140
2024-03-21,-3.8,-54.3,16.102574,0.83689,113
2024-07-11,-19.1,-54.9,15.93873,0.2748593,471
2024-02-06,57.5,-115.9,3.7092585,0.67394924,689
2024-11-21,48.7,-88.4,2.29700975,0.88767767,181
2024-06-02,64.6,-16.9,30.24737,0.61200523,1556
2024-05-09,42.4,127.3,24.598618,0.5992573,630
2024-02-28,-48.9,-73.3,17.735374,0.9696761,1290
2024-08-11,-24.7,143.9,14.281488,0.26503497,184
2024-09-05,-1.4,102.3,17.465428,0.7562144,66
2024-08-27,13.9,38.9,12.498497,0.81188196,1737
2024-10-19,36.6,92.2,18.04368,0.16109103,3598
2024-10-13,8.1,22.2,15.59503,0.85223,804
2024-07-22,66.6,-139.7,25.42945,0.12845835,538
2024-04-08,37.8,88.0,20.454252,0.8781364,4208
2024-12-15,26.6,84.0,14.07189,0.0,76
2024-06-24,46.1,111.5,25.93748,0.21766113,1061
2024-09-18,-23.4,-65.0,25.076286,0.12819025,2359
2024-09-27,19.1,-90.5,18.406464,0.8904019,86
2024-05-22,-4.8,-73.1,17.029494,0.3216936,169
2024-07-07,70.6,86.1,25.844962,0.21825919,36
2024-09-28,46.2,5.8,5.544225,0.61474746,912
2024-01-20,35.3,-89.0,13.414882,0.043797836,133
2024-11-28,32.5,-105.8,12.442255,0.38888228,1575
2024-10-26,-6.7,-73.1,21.729888,0.71762896,215
2024-02-15,63.6,-159.3,1.304052375,0.97143424,30
2024-04-04,58.8,34.0,11.93353,0.96310747,192
2024-03-04,39.3,8.6,8.959521,0.6798567,297
2024-05-10,36.6,137.7,30.106506,0.1594017,1909
2024-01-09,37.8,87.5,8.97595,0.62478,4201
2024-07-21,-5.8,-75.1,15.317393,0.47363353,127
2024-10-24,55.2,47.3,2.6707635,0.78216726,168
2024-06-22,-30.9,131.3,11.055387,0.33281144,82
2024-03-13,52.5,-100.7,5.773558,0.92671263,265
2024-03-24,-6.8,106.9,19.25812,0.61334324,1426
2024-02-28,25.9,-5.0,22.146142,0.008968016,398
2024-01-21,34.9,38.8,10.786846,0.83707696,582
2024-06-05,18.8,83.0,17.652328,0.84175175,955
2024-11-14,13.9,-88.1,16.428075,0.84665436,961
2024-11-24,29.4,42.5,12.293984,0.45389676,565
2024-03-01,76.8,-117.6,1.3973855,0.9082904,78
2024-03-04,57.6,26.5,9.388328,0.20470986,84
2024-11-20,0.1,117.2,13.96859,0.9101417,72
2024-06-16,-29.1,31.8,11.144129,0.30176017,0
2024-07-21,37.0,37.5,29.058348,0.0,814
2024-05-08,47.6,78.2,26.213412,0.121111,702
2024-09-01,67.3,-156.1,13.552302,0.7185879,791
2024-04-15,19.9,77.3,21.12286,0.32378724,499
2024-11-16,-24.8,46.8,25.438742,0.6323481,593
2024-05-01,-25.2,-48.7,17.53972,0.048469305,402
2024-11-13,62.0,146.3,2.113287,0.8025725,1280
2024-06-30,0.0,26.4,19.150772,0.8523945,554
2024-04-12,-23.7,134.8,22.84285,0.009907901,495
2024-11-11,-16.4,30.5,25.462428,0.29760587,957
2024-10-28,60.5,102.1,2.90242575,0.6796797,294
2024-09-17,48.7,-55.5,15.694284,0.5820943,162
2024-04-22,16.8,20.4,26.886896,0.29134426,419
2024-03-10,47.9,10.5,9.070663,0.88529277,702
2024-06-08,50.8,132.7,11.00763,0.9540246,524
2024-08-27,58.2,-109.7,13.07162,0.9592228,370
2024-01-11,-27.1,23.6,28.479048,0.4179096,1276
2024-05-17,67.8,88.6,23.20889,0.587638,383
2024-06-15,-2.8,-54.6,18.726406,0.4566889,120
2024-09-03,22.4,98.8,18.89722,0.8592891,1341
2024-12-19,-5.4,-60.3,16.671873,0.88191366,54
2024-01-31,-26.5,-58.9,29.430716,0.032290813,73
2024-01-12,53.9,65.6,3.01945675,0.8694485,171
2024-08-30,-28.9,137.8,19.121332,0.0,12
2024-04-17,60.4,-159.5,10.572271,0.9853384,737
2024-12-01,-0.5,-51.1,19.626994,0.36415538,16
2024-11-18,0.6,120.7,17.581568,0.7749214,364
2024-07-12,-5.1,15.8,20.15936,0.71951455,751
2024-11-03,47.8,38.5,7.117449,0.5315833,94
2024-05-12,21.0,43.1,23.111546,0.36327744,925
2024-10-07,-38.5,-66.7,22.309612,0.40149376,286
2024-10-17,-38.5,143.3,16.583592,0.97124904,151
2024-06-11,38.7,100.2,27.176084,0.50808334,2634
2024-10-04,2.0,113.2,7.633184,0.9795429,103
2024-07-21,9.4,105.5,10.590398,0.9661166,2
2024-04-05,65.5,-134.8,14.70973,0.8095858,420
2024-08-10,-15.2,-58.7,17.96652,0.17144176,429
2024-08-24,63.3,117.1,13.399065,0.9801999,242
2024-04-26,-15.6,-54.8,18.238686,0.38062027,604
2024-07-10,15.5,32.3,20.39066,0.5947654,405
2024-10-02,66.5,-93.2,3.56875375,0.9554332,362
2024-04-15,67.3,-158.4,13.896238,0.9798352,128
2024-01-04,-17.0,48.5,17.275196,0.918174,945
2024-01-18,11.4,11.2,22.461582,0.07136946,454
2024-11-02,25.7,14.9,18.054628,0.12822857,496
2024-01-20,34.8,132.3,2.31070375,1.0,605
2024-05-01,27.4,21.1,24.196006,0.6130132,174
2024-05-16,-39.0,-70.7,9.98325,0.5001812,1861
2024-03-20,43.0,96.9,18.388134,0.6494776,1439
2024-06-02,29.3,-108.7,29.067992,0.589702,1558
2024-12-23,32.9,61.1,12.342301,0.0102886325,794
2024-01-25,11.0,14.0,22.51199,0.3242895,458
2024-06-17,19.0,-11.8,25.90097,0.094798215,180
2024-02-28,58.3,67.2,7.479763,0.78058565,50
2024-10-27,55.7,-126.1,2.89980325,0.8820696,998
2024-02-10,67.8,18.4,1.291762125,0.9101555,1008
2024-02-07,76.1,-57.6,0.07465421875,0.99443144,1281
2024-04-26,46.5,7.2,18.903946,0.60618585,1483
2024-10-01,30.3,-92.3,17.080102,0.1788199,12
2024-09-26,41.9,72.0,7.95102,0.8617349,2576
2024-05-06,11.2,-5.9,24.200356,0.6877592,450
2024-01-03,-16.0,34.7,21.094298,0.6005754,228
2024-10-19,63.8,116.4,2.8320865,0.9572812,162
2024-01-16,-0.5,30.8,18.980628,0.8174777,1356
2024-09-21,36.9,116.0,19.961874,0.14637493,32
2024-08-26,40.4,140.0,14.726577,0.8657374,542
2024-09-19,-15.8,-57.4,19.851944,0.25671744,193
2024-05-13,-30.3,129.7,9.952194,0.9348701,162
2024-07-31,45.8,-70.4,17.312286,0.9409217,529
2024-01-15,27.9,4.1,15.626911,0.30883265,521
2024-11-23,-10.4,20.2,21.30614,0.9033234,1213
2024-12-25,16.8,9.7,19.810466,0.65531623,559
2024-05-08,7.3,-71.0,18.560118,0.89477485,136
2024-12-17,47.4,-80.7,3.05132175,0.866042,443
2024-05-01,63.3,74.0,19.863174,0.87345624,139
2024-08-28,6.5,47.0,14.738022,0.5868653,316
2024-04-24,53.8,-93.6,24.644416,0.092146106,264
2024-07-15,-14.8,30.3,19.18584,0.027230771,471
2024-08-09,47.4,28.5,19.901928,0.6211603,95
2024-08-01,62.8,138.2,13.412651,0.7694318,975
2024-03-20,71.3,-80.1,8.573205,0.07467531,219
2024-09-19,-2.7,111.1,20.755382,0.7800649,15
2024-05-14,37.5,90.6,25.526986,0.78517926,4131
2024-11-01,18.3,24.0,22.08663,0.11294692,688
2024-08-29,62.3,42.4,9.025463,0.7399183,72
2024-10-29,53.4,-125.2,6.961928,0.8324689,921
2024-09-26,17.9,43.8,23.579262,0.22906588,1968
2024-10-13,42.2,-118.8,16.063961,0.052215077,1642
2024-02-19,-22.8,-49.3,21.90839,0.39069113,622
2024-07-07,26.9,-12.5,27.950098,0.28828537,158
2024-10-23,65.9,-65.3,2.42035675,0.68582827,83
2024-01-14,-9.9,25.7,16.593119,0.9240422,1180
2024-08-19,24.1,23.4,27.310496,0.0040934673,407
2024-09-17,75.1,143.3,3.282284,0.9583683,11
2024-07-10,36.0,55.3,26.477016,0.1354282,1347
2024-07-21,43.8,-65.5,24.93375,0.37324584,55
2024-09-17,12.7,121.2,10.361942,0.9668556,739
2024-04-22,63.0,137.0,20.090328,0.30721673,495
2024-12-17,-28.6,150.0,19.62829,0.63119763,206
2024-02-05,-21.8,-50.7,26.607108,0.66402245,452
2024-03-19,-10.5,28.2,18.679886,0.62052006,999
2024-10-01,37.7,61.0,17.970218,0.08688119,181
2024-10-04,45.7,121.5,14.558759,0.3236904,379
2024-06-10,26.8,47.6,27.659956,0.033184245,310
2024-11-07,42.0,101.5,10.362347,0.20311067,959
2024-01-17,37.1,103.7,12.793311,0.3074802,2816
2024-07-22,82.9,-64.6,21.30582,0.6063398,0
2024-01-17,1.9,10.7,19.497604,0.5690568,519
2024-07-20,-17.8,-65.2,19.678964,0.26387012,2600
2024-07-28,-45.0,-69.4,8.762609,0.121832125,891
2024-03-18,-25.2,125.7,24.050492,0.08452643,423
2024-02-25,20.6,-6.7,23.078466,0.010473821,318
2024-03-20,64.7,-104.5,12.344328,0.77317536,255
2024-11-01,-21.4,-59.8,9.901013,0.71860176,132
2024-02-27,49.9,26.0,10.97543,0.20306517,272
2024-01-18,-45.6,-73.9,11.323045,0.68808436,219
2024-07-26,0.9,-74.9,19.138818,0.775132,267
2024-05-14,44.5,114.9,26.488542,0.35215816,1181
2024-11-27,-2.3,11.7,13.12819,0.9303314,323
2024-01-10,35.1,77.6,14.501707,0.13053092,5432
2024-03-09,32.4,92.8,23.41226,0.43451372,5059
2024-12-06,-10.1,34.2,20.63238,0.86285186,476
2024-03-23,33.1,-116.5,15.702931,0.73796,871
2024-04-18,56.8,116.4,20.582688,0.7832163,1629
2024-02-13,58.9,67.5,2.49430325,0.91444516,46
2024-05-11,57.6,96.5,21.75472,0.75458,321
2024-01-18,2.9,-52.4,13.206656,0.6452307,132
2024-04-02,-1.0,19.5,22.545704,0.73919415,340
2024-10-20,26.3,5.0,19.575626,0.65774477,636
2024-05-27,-21.0,132.6,17.628526,0.018930292,436
2024-06-20,56.8,53.3,22.801216,0.38778552,139
2024-02-20,28.3,116.1,10.278255,0.88909435,30
2024-01-19,-32.4,23.8,32.246342,0.0737329,968
2024-04-29,65.5,-52.4,8.610557,0.9682758,389
2024-11-19,42.9,-2.8,6.3118925,0.8371035,697
2024-08-12,39.3,-76.5,23.031092,0.32164863,12
2024-03-06,43.9,127.5,17.092614,0.07590126,441
2024-05-20,49.2,-122.6,17.407692,0.90193886,51
2024-07-07,50.3,-103.5,26.050884,0.48862016,697
2024-06-06,56.5,-120.0,27.140902,0.3450885,854
2024-04-07,-32.5,147.8,10.453641,0.57895106,217
2024-06-06,66.8,-100.3,23.457674,0.6889606,155
2024-09-02,9.9,98.8,8.817493,0.99172896,411
2024-12-09,10.2,23.4,22.025998,0.19713223,539
2024-08-23,43.7,133.1,11.981795,0.6125345,539
2024-02-02,-29.0,124.7,29.894308,0.026517404,383
2024-12-26,17.6,35.4,19.154104,0.19901076,419
2024-08-28,-34.6,116.3,8.444828,0.8442776,197
2024-11-25,-9.3,27.8,20.044152,0.734175,1712
2024-12-03,69.4,-105.0,0.0,0.50402325,29
2024-10-01,45.0,4.6,7.8311205,0.9289097,755
2024-03-11,51.8,-103.7,14.877227,0.2922923,532
2024-11-08,-20.0,132.8,23.54665,0.2765861,277
2024-08-03,15.3,2.2,12.859573,0.86630356,276
2024-03-19,16.7,75.9,25.022148,0.031254295,587
2024-06-17,39.7,75.6,23.27661,0.5911582,2368
2024-10-24,39.7,-103.0,14.479099,0.06702736,1382
2024-06-28,17.2,15.6,26.459232,0.47448316,283
2024-04-25,34.6,56.3,21.292868,0.5573642,709
2024-09-16,-15.1,-54.8,20.216848,0.21628463,765
2024-09-16,-7.6,-55.4,21.023542,0.17151843,250
2024-01-05,25.0,111.2,5.305969,0.76571196,320
2024-10-23,-22.7,-49.6,17.03051,0.7678522,515
2024-04-17,20.5,-103.5,27.909986,0.18917876,1640
2024-12-08,7.6,35.9,22.745034,0.04945094,1693
2024-12-25,46.2,46.2,2.56049275,0.937542,-14
2024-04-26,68.6,36.2,9.772922,0.94028205,241
2024-12-22,12.4,-15.1,19.834406,0.31753364,31
2024-11-26,-7.4,-48.6,17.19891,0.64704037,274
2024-11-26,-52.0,-69.3,25.651198,0.6582016,93
2024-01-13,13.8,-89.0,19.629542,0.21952504,614
2024-05-21,29.6,12.1,14.506988,0.95024514,634
2024-07-06,-16.1,37.9,18.622126,0.028708043,299
2024-10-07,38.0,21.5,17.260056,0.0,228
2024-04-24,-22.7,145.6,18.864586,0.35572654,327
2024-08-23,-4.9,-61.3,20.373496,0.27490893,51
2024-12-03,38.6,-117.7,10.532546,0.2877025,1798
2024-01-10,44.1,67.2,1.971451125,0.90463,170
2024-07-17,58.5,71.8,12.16633,0.8705153,86
2024-09-08,-23.4,26.4,22.775304,0.00906007,942
2024-02-19,42.8,68.5,6.6921245,0.9695733,199
2024-05-21,38.8,73.2,32.050452,0.28985375,4345
2024-09-27,2.8,39.9,20.989098,0.6812055,580
2024-01-16,24.7,92.6,13.717275,0.3033897,30
2024-01-02,30.0,27.0,13.472379,0.13958213,-57
2024-06-06,60.0,138.7,13.412748,0.87011486,578
2024-01-30,40.4,-108.1,11.901895,0.5986199,1968
2024-03-22,37.7,116.9,20.347204,0.16178714,14
2024-01-31,57.5,89.2,4.130018,0.44891232,167
2024-08-23,53.1,31.8,16.100785,0.5937318,151
2024-11-28,7.3,100.0,2.390609,0.9795998,75
2024-05-27,-19.1,-49.9,16.246131,0.41127998,516
2024-06-25,-14.0,26.7,17.957432,0.08858298,1234
2024-02-04,-21.0,25.0,28.16703,0.1659895,907
2024-01-23,-18.2,130.4,18.084924,0.8940297,355
2024-04-15,49.7,137.9,19.213058,0.96142495,538
2024-04-06,-17.2,128.8,23.820924,0.5302389,190
2024-08-17,6.4,-68.4,21.410104,0.55635774,85
2024-08-14,-31.1,-61.4,16.407362,0.05613388,87
2024-04-09,12.4,3.5,22.28832,0.74159604,195
2024-02-24,10.3,15.5,22.852876,0.67441463,329
2024-07-13,52.1,83.1,26.921304,0.20926307,179
2024-01-08,10.5,-5.8,20.722898,0.15944393,346
2024-11-10,72.0,-52.0,0.0,0.9404852,1740
2024-05-07,-3.1,138.6,7.9076665,0.9767485,52
2024-02-01,35.3,-85.7,14.544645,0.6388565,558
2024-04-02,-2.1,-47.7,17.304856,0.79020387,31
2024-01-07,31.6,53.8,13.826728,0.05379803,2430
2024-09-14,-19.9,132.1,24.286336,0.01732026,304
2024-12-06,9.7,-69.7,21.108934,0.12745598,1486
2024-08-07,-9.8,-64.9,16.345898,0.712302,128
2024-08-27,38.1,116.8,22.431702,0.15840681,9
2024-04-15,51.6,-77.1,14.940259,0.89460874,221
2024-02-05,56.5,-89.3,3.3189535,0.9492403,48
2024-02-14,-32.1,-54.1,18.60657,0.6211152,140
2024-10-24,32.3,-8.1,16.318728,0.48460066,473
2024-11-04,61.1,-137.5,2.48509125,0.6774262,1613
2024-12-31,63.5,88.8,0.34425878125,0.95895666,276
2024-01-09,9.5,-74.8,21.98107,0.13561979,17
2024-03-27,-21.1,20.8,21.202202,0.5725711,1106
2024-11-26,9.9,9.4,22.447378,0.3089044,720
2024-06-25,11.2,21.8,23.188124,0.6312565,462
2024-05-09,65.5,31.4,19.715978,0.4306213,176
2024-07-13,-24.3,-70.0,18.055304,0.021365035,1294
2024-01-11,-17.1,47.8,26.152164,0.72455794,656
2024-11-01,27.8,98.5,11.029954,0.72740734,3155
2024-05-01,25.3,114.2,8.636425,0.9330661,406
2024-08-22,30.4,44.3,25.970714,0.016554143,311
2024-11-26,-11.2,-69.2,23.059224,0.93255687,288
2024-01-31,2.2,-74.9,20.064584,0.6929587,793
2024-12-13,23.3,120.4,7.0632135,0.6725468,111
2024-08-11,55.1,100.5,17.346692,0.5983246,464
2024-06-01,2.4,-74.2,17.439112,0.7996595,323
2024-07-30,50.9,12.4,25.424734,0.11132275,224
2024-04-01,15.6,8.3,26.800804,0.56498325,514
2024-11-26,71.0,-28.6,0.0,0.62204903,1066
2024-12-13,24.2,105.3,4.9965805,0.8641315,1005
2024-05-08,-26.0,31.8,17.693516,0.088620864,315
2024-07-15,5.2,-56.6,13.868041,0.82144165,47
2024-02-11,1.1,-58.1,17.337602,0.38226745,528
2024-12-31,38.6,83.3,8.166032,0.7960632,1174
2024-08-15,-5.9,141.8,12.148855,0.9091642,118
2024-07-12,80.1,-24.6,14.667031,0.9569009,458
2024-01-18,36.6,-108.7,13.313631,0.7996377,1646
2024-11-28,40.8,-115.0,10.267954,0.11963001,1714
2024-08-30,59.1,69.6,12.584702,0.73512393,73
2024-10-02,55.7,159.1,6.117161,0.92988133,605
2024-05-06,19.4,101.3,21.835148,0.13369823,1248
2024-03-15,76.8,-23.9,4.727279,0.05710814,877
2024-03-02,35.9,-77.9,11.375328,0.49856845,53
2024-10-14,63.0,-163.1,3.5639245,0.8459397,13
2024-07-04,-36.3,142.4,9.660609,0.024848102,117
2024-06-26,-9.6,22.3,20.810848,0.053263098,1074
2024-06-14,6.2,46.0,21.08461,0.28064647,377
2024-07-01,36.7,113.5,8.130931,0.957204,786
2024-01-28,-2.0,-74.6,20.671436,0.73155487,158
2024-11-25,58.1,30.8,0.4123300625,0.87848157,69
2024-09-03,-17.6,178.2,21.078448,0.3594051,159
2024-12-02,50.2,69.2,2.66992625,0.9383721,313
2024-01-22,30.5,61.2,15.314772,0.022117786,477
2024-04-05,-9.9,-64.6,17.788666,0.8127094,181
2024-05-01,36.1,66.1,27.520112,0.39303285,999
2024-09-06,36.2,3.0,19.079536,0.39902818,785
2024-11-03,31.4,95.6,16.635048,0.46669763,4313
2024-11-29,35.1,2.2,11.980221,0.016498653,906
2024-11-21,36.8,74.8,13.399113,0.57788056,4265
2024-05-16,26.7,119.0,24.48303,0.8258232,710
2024-10-03,55.9,-104.7,5.6005115,0.70001125,455
2024-11-15,6.9,-58.5,11.539315,0.80693597,2
2024-11-27,-23.6,32.6,26.261854,0.61711615,119
2024-03-01,-16.2,21.8,23.6463,0.19764966,1048
2024-09-06,21.4,98.4,18.604334,0.5008329,975
2024-04-04,57.2,-69.3,12.724516,0.8053431,153
2024-10-22,3.0,-62.4,20.11035,0.75122267,337
2024-07-02,67.8,91.7,15.589799,0.84269637,503
2024-09-16,-10.7,-74.1,11.946276,0.8231587,929
2024-10-13,28.5,7.2,19.541574,0.04755023,401
2024-06-03,40.7,120.2,26.137182,0.13816851,254
2024-07-04,67.4,157.4,20.622364,0.79445285,198
2024-03-09,15.3,-16.0,24.650426,0.30515766,49
2024-11-21,20.9,84.6,17.627408,0.01224731,213
2024-09-17,43.6,26.0,18.096678,0.4658216,215
2024-04-24,39.0,-80.1,16.891338,0.40570328,553
2024-12-12,-10.9,-65.7,10.370343,0.9822258,161
2024-01-08,29.4,-5.6,14.8149,0.16938306,633
2024-09-21,50.1,19.1,16.495813,0.027504265,246
2024-09-27,37.3,-108.0,19.23332,0.21633092,2349
2024-09-05,58.1,63.7,7.937573,0.7029722,71
2024-04-14,33.8,62.8,9.628423,0.8808913,2269
2024-09-19,38.4,77.9,19.44188,0.057686307,1204
2024-08-11,18.3,-6.2,25.153236,0.3575517,321
2024-11-23,63.8,34.0,0.62455975,0.5537858,92
2024-09-27,28.3,74.1,18.66699,0.10876824,236
2024-06-13,-10.3,19.3,20.496954,0.24099615,1252
2024-03-23,28.8,84.9,25.483864,0.25249317,5151
2024-10-21,-21.4,13.9,26.66208,0.27801314,123
2024-05-13,53.4,112.4,25.865388,0.22607379,976
2024-07-29,35.7,54.7,27.552726,0.04763247,1201
2024-11-08,-6.2,22.8,21.52509,0.6647746,753
2024-04-01,8.3,-2.7,23.088088,0.84763503,313
2024-12-02,38.0,67.3,9.875953,0.08829534,793
2024-05-06,32.0,-106.7,29.96585,0.035617344,1186
2024-07-09,51.5,-63.6,17.399544,0.9206543,533
2024-06-07,8.6,44.4,20.919546,0.19399552,1136
2024-11-26,43.8,144.9,8.3248655,0.68412954,414
2024-11-30,15.6,22.8,21.237206,0.20394947,812
2024-01-10,44.9,-123.7,2.735414,0.9937689,653
2024-04-16,-26.7,122.3,16.220773,0.4975608,536
2024-03-27,42.1,111.4,19.954792,0.23772636,1287
2024-03-07,59.8,13.3,9.365982,0.020198876,212
2024-03-02,-11.4,38.2,16.474122,0.9118035,239
2024-05-25,8.0,23.3,19.403898,0.51332474,761
2024-06-01,24.4,81.8,22.338224,0.401545,276
