points_x,Solar_Radiation_Flux,crs_x,lat,lon,time,points_y,Cloud_Cover_Mean_24h,crs_y,elevation
11021,24357382.0,1,-40.49999999999258,-63.800000000006605,2024-02-07,11021,0.27718237,1,43
11022,1773252.8,1,70.7000000000011,156.1999999999809,2024-02-17,11022,0.69737583,1,13
11023,20379068.0,1,10.800000000004502,47.49999999998707,2024-07-01,11023,0.75727403,1,1686
11024,6259700.0,1,73.20000000000095,-119.90000000000342,2024-03-15,11024,0.82417685,1,115
11025,28538964.0,1,29.700000000003428,24.699999999988364,2024-07-27,11025,0.0,1,10
11026,13483327.0,1,66.70000000000132,114.09999999998331,2024-07-01,11026,0.882221,1,323
11027,22841728.0,1,48.70000000000235,100.29999999998404,2024-04-16,11027,0.24613279,1,1642
11028,5573625.5,1,26.50000000000361,98.59999999998416,2024-07-06,11028,0.94833595,1,2281
11029,11730613.0,1,54.000000000002046,61.299999999986284,2024-09-20,11029,0.39161742,1,207
11030,26019974.0,1,11.400000000004468,15.09999999998891,2024-03-26,11030,0.27084637,1,304
11031,27677828.0,1,-19.999999999993747,133.29999999998222,2024-11-19,11031,0.12164731,1,299
11032,3565180.0,1,53.0000000000021,-113.1000000000038,2024-11-26,11032,0.50567144,1,741
11033,27636810.0,1,47.500000000002416,130.89999999998236,2024-05-16,11033,0.036505617,1,71
11034,18786984.0,1,-22.299999999993616,-43.00000000000779,2024-12-11,11034,0.73544955,1,939
11035,28421834.0,1,-22.899999999993582,124.69999999998265,2024-12-01,11035,0.12653057,1,379
11036,25812750.0,1,27.20000000000357,30.59999999998803,2024-04-04,11036,0.014266556,1,219
11037,1243390.8,1,58.10000000000181,54.49999999998667,2024-11-21,11037,0.89716303,1,202
11038,4033501.2,1,66.80000000000132,41.09999999998743,2024-09-01,11038,0.77860737,1,80
11039,8680678.0,1,62.100000000001586,-67.10000000000642,2024-03-30,11039,0.98499346,1,67
11040,13451449.0,1,41.700000000002746,57.29999999998651,2024-02-28,11040,0.9149641,1,2
11041,17312254.0,1,0.5000000000050875,127.89999999998247,2024-01-28,11041,0.6993699,1,291
11042,25733776.0,1,-5.1999999999945885,35.09999999998777,2024-03-12,11042,0.33470377,1,1336
11043,17858020.0,1,36.20000000000306,59.89999999998636,2024-09-26,11043,0.14621973,1,900
11044,30491682.0,1,-37.799999999992735,-58.30000000000692,2024-01-24,11044,0.074572556,1,124
11045,17734168.0,1,7.8000000000046725,41.09999999998743,2024-04-21,11045,0.8924271,1,1530
11046,20117378.0,1,3.1000000000049397,-68.40000000000634,2024-10-26,11046,0.8796716,1,120
11047,16653398.0,1,40.00000000000284,-97.80000000000467,2024-02-25,11047,0.025313836,1,500
11048,28707632.0,1,37.60000000000298,94.8999999999844,2024-08-10,11048,0.04712787,1,3152
11049,13343058.0,1,62.60000000000156,83.29999999998506,2024-04-29,11049,0.9605575,1,144
11050,22145244.0,1,34.80000000000314,102.6999999999839,2024-06-27,11050,0.8523482,1,3185
11051,2427358.5,1,61.50000000000162,-75.60000000000593,2024-10-14,11051,0.9635463,1,383
11052,22448800.0,1,14.600000000004286,-16.4000000000093,2024-10-07,11052,0.53358305,1,14
11053,26216144.0,1,21.300000000003905,54.19999999998669,2024-07-07,11053,0.27168375,1,99
11054,11955200.0,1,49.5000000000023,65.99999999998602,2024-03-06,11054,0.8334083,1,218
11055,16823000.0,1,35.10000000000312,48.29999999998702,2024-10-24,11055,0.26684418,1,1967
11056,23120322.0,1,43.00000000000267,-108.20000000000408,2024-09-05,11056,0.035868768,1,1586
11057,22936052.0,1,26.800000000003593,68.19999999998589,2024-03-16,11057,0.32234284,1,43
11058,12396054.0,1,-36.199999999992826,-66.00000000000648,2024-05-16,11058,0.35488498,1,341
11059,21795182.0,1,54.800000000002,-100.70000000000451,2024-06-12,11059,0.5816366,1,317
11060,19493926.0,1,71.40000000000106,-43.00000000000779,2024-08-20,11060,0.6344893,1,2871
11061,10230079.0,1,41.40000000000276,93.2999999999845,2024-09-11,11061,0.93489313,1,1134
11062,22273366.0,1,-8.399999999994407,141.4999999999817,2024-10-20,11062,0.849453,1,33
11063,26320686.0,1,46.50000000000247,-87.90000000000524,2024-06-18,11063,0.60817045,1,514
11064,9457732.0,1,43.90000000000262,84.19999999998498,2024-11-12,11064,0.69208133,1,3304
11065,24222214.0,1,11.20000000000448,9.29999999998924,2024-06-22,11065,0.28686944,1,509
11066,28546066.0,1,-21.099999999993685,147.29999999998142,2024-12-10,11066,0.4551116,1,290
11067,15553018.0,1,29.900000000003416,-99.40000000000458,2024-01-18,11067,0.00024144613,1,653
11068,24175778.0,1,18.20000000000408,46.19999999998714,2024-03-10,11068,0.05007776,1,778
11069,19114034.0,1,5.600000000004798,-63.20000000000664,2024-12-03,11069,0.72415453,1,406
11070,13037123.0,1,2.1000000000049965,-74.10000000000602,2024-04-25,11070,0.8372854,1,289
11071,8529243.0,1,35.900000000003075,65.19999999998606,2024-03-20,11071,0.9274671,1,1442
11072,16596998.0,1,-16.699999999993935,-53.3000000000072,2024-01-15,11072,0.9102872,1,621
11073,27584888.0,1,42.400000000002706,54.69999999998666,2024-06-24,11073,0.027801871,1,168
11074,17944006.0,1,40.40000000000282,36.69999999998768,2024-09-25,11074,0.23703057,1,966
11075,20626682.0,1,-19.299999999993787,121.59999999998286,2024-04-28,11075,0.061994698,1,24
11076,19985654.0,1,26.600000000003604,28.399999999988154,2024-10-25,11076,0.0006452392,1,177
11077,24267232.0,1,35.900000000003075,106.89999999998372,2024-07-06,11077,0.82881325,1,1519
11078,23891154.0,1,14.200000000004309,3.8999999999895465,2024-02-26,11078,0.054941062,1,275
11079,25175190.0,1,47.90000000000239,-119.60000000000343,2024-07-17,11079,0.6246856,1,624
11080,16656717.0,1,27.100000000003575,-109.80000000000399,2024-01-17,11080,0.10351953,1,11
11081,21002558.0,1,26.100000000003632,-98.10000000000466,2024-10-14,11081,0.008080869,1,27
11082,24675036.0,1,11.600000000004457,50.09999999998692,2024-02-24,11082,0.25583035,1,16
11083,22922764.0,1,-6.999999999994486,-76.70000000000587,2024-09-25,11083,0.48019207,1,573
11084,28897796.0,1,-31.099999999993116,148.6999999999813,2024-10-29,11084,0.02674846,1,226
11085,15940687.0,1,42.00000000000273,-116.7000000000036,2024-03-27,11085,0.944739,1,1569
11086,11692849.0,1,37.40000000000299,79.79999999998523,2024-11-13,11086,0.50537574,1,1300
11087,21250864.0,1,-26.99999999999335,126.69999999998254,2024-01-29,11087,0.30329448,1,458
11088,18325432.0,1,9.200000000004593,-69.30000000000629,2024-01-22,11088,0.30366915,1,124
11089,9585409.0,1,40.00000000000284,-90.90000000000506,2024-11-16,11089,0.7162601,1,217
11090,5513371.5,1,62.50000000000156,-158.00000000000125,2024-10-11,11090,0.64585924,1,196
11091,19902406.0,1,-1.5999999999947931,29.299999999988103,2024-02-17,11091,0.7462701,1,2121
11092,5737149.5,1,40.300000000002825,65.49999999998604,2024-01-05,11092,0.6695598,1,706
11093,3969688.0,1,67.60000000000127,62.99999999998619,2024-09-06,11093,0.98846024,1,157
11094,25892320.0,1,54.70000000000201,125.9999999999826,2024-06-11,11094,0.3791731,1,519
11095,11474841.0,1,-31.499999999993094,138.69999999998186,2024-07-20,11095,0.26503217,1,625
11096,25525028.0,1,18.90000000000404,42.299999999987364,2024-04-10,11096,0.3501942,1,2242
11097,23562318.0,1,9.200000000004593,3.4999999999895692,2024-03-11,11097,0.5992621,1,347
11098,13821278.0,1,-27.799999999993304,145.0999999999815,2024-06-11,11098,0.0029093106,1,208
11099,25043878.0,1,23.200000000003797,43.29999999998731,2024-06-21,11099,0.23714295,1,1074
11100,9208464.0,1,14.100000000004314,76.7999999999854,2024-05-20,11100,0.9215833,1,590
11101,21100410.0,1,17.400000000004127,100.19999999998407,2024-05-17,11101,0.9406729,1,76
11102,17436330.0,1,44.3000000000026,98.59999999998416,2024-03-06,11102,0.043027174,1,1552
11103,16555570.0,1,-16.899999999993923,130.89999999998236,2024-07-16,11103,0.18025385,1,179
11104,1901223.9,1,52.20000000000215,115.29999999998324,2024-11-23,11104,0.8154253,1,897
11105,19915800.0,1,27.500000000003553,-110.10000000000397,2024-08-15,11105,0.72454274,1,27
11106,18248274.0,1,-37.099999999992775,149.59999999998126,2024-10-07,11106,0.7359693,1,393
11107,10574525.0,1,60.000000000001705,103.49999999998386,2024-06-20,11107,0.9905024,1,377
11108,17454972.0,1,-13.299999999994128,-62.400000000006685,2024-11-11,11108,0.72789115,1,170
11109,10559532.0,1,47.20000000000243,115.79999999998319,2024-02-09,11109,0.06611582,1,749
11110,19396826.0,1,-5.1999999999945885,-40.70000000000792,2024-01-07,11110,0.47796386,1,297
11111,17517200.0,1,-17.399999999993895,-44.6000000000077,2024-06-22,11111,0.37452504,1,677
11112,15639734.0,1,7.000000000004718,-7.000000000009834,2024-05-30,11112,0.6327416,1,277
11113,16787138.0,1,-25.299999999993446,130.29999999998233,2024-07-29,11113,0.008071136,1,594
11114,10279609.0,1,46.300000000002484,-105.50000000000423,2024-10-28,11114,0.40201357,1,892
11115,8424469.0,1,59.90000000000171,30.19999999998805,2024-03-26,11115,0.91605175,1,3
11116,24626578.0,1,29.000000000003467,30.299999999988046,2024-09-09,11116,0.000100592704,1,64
11117,15460188.0,1,29.600000000003433,62.19999999998623,2024-01-21,11117,0.20820718,1,618
11118,19652398.0,1,7.700000000004678,-66.60000000000645,2024-09-13,11118,0.8611102,1,35
11119,23124778.0,1,-17.699999999993878,-54.60000000000713,2024-02-02,11119,0.8207684,1,531
11120,20832148.0,1,-7.999999999994429,-57.300000000006975,2024-09-16,11120,0.1892025,1,161
11121,15573922.0,1,12.200000000004422,36.099999999987716,2024-08-21,11121,0.7060582,1,1032
11122,17869280.0,1,21.000000000003922,55.59999999998661,2024-01-03,11122,0.0,1,107
11123,2400732.2,1,52.40000000000214,-96.20000000000476,2024-12-12,11123,0.87779164,1,279
11124,12993830.0,1,38.200000000002944,109.59999999998354,2024-11-03,11124,0.39118123,1,1152
11125,18616768.0,1,-12.89999999999415,-72.7000000000061,2024-08-14,11125,0.42011425,1,1922
11126,3239056.2,1,61.600000000001614,-100.60000000000451,2024-10-10,11126,0.9483897,1,282
11127,8603248.0,1,63.80000000000149,124.99999999998266,2024-03-10,11127,0.64581513,1,106
11128,15615528.0,1,24.600000000003718,93.09999999998445,2024-11-08,11128,0.123867966,1,229
11129,32235020.0,1,-32.79999999999302,141.4999999999817,2024-12-29,11129,0.029843107,1,61
11130,24805980.0,1,-15.89999999999398,-72.40000000000612,2024-09-10,11130,0.15386263,1,1670
11131,15900712.0,1,-3.099999999994708,-54.20000000000715,2024-05-23,11131,0.84103864,1,191
11132,7232783.0,1,44.60000000000258,73.79999999998557,2024-01-24,11132,0.93067485,1,502
11133,25141298.0,1,18.20000000000408,3.4999999999895692,2024-08-21,11133,0.13398685,1,386
11134,2017764.8,1,58.70000000000178,71.89999999998568,2024-11-28,11134,0.0,1,85
11135,20214726.0,1,-12.599999999994168,34.49999999998781,2024-06-23,11135,0.12100456,1,476
11136,6101176.5,1,41.60000000000275,56.199999999986574,2024-11-27,11136,0.67887765,1,177
11137,20137448.0,1,-19.999999999993747,-66.20000000000647,2024-11-20,11137,0.85915387,1,3760
11138,32308542.0,1,-31.299999999993105,124.59999999998269,2024-12-22,11138,0.058942143,1,176
11139,18409912.0,1,-17.899999999993867,25.199999999988336,2024-06-07,11139,0.15080409,1,1033
11140,0.0,1,77.40000000000072,-44.40000000000771,2024-12-13,11140,0.80415976,1,2660
11141,11182296.0,1,32.0000000000033,111.09999999998342,2024-12-13,11141,0.07649906,1,666
11142,18939090.0,1,32.900000000003246,48.19999999998703,2024-10-12,11142,0.0,1,1202
11143,11111089.0,1,2.1000000000049965,-56.10000000000704,2024-01-18,11143,0.6980063,1,302
11144,2038755.2,1,68.00000000000125,133.6999999999822,2024-02-13,11144,0.7098306,1,406
11145,15167029.0,1,58.80000000000177,63.899999999986136,2024-06-03,11145,0.625832,1,84
11146,12773696.0,1,30.500000000003382,7.3999999999893475,2024-12-20,11146,0.20482302,1,204
11147,16870254.0,1,59.70000000000172,88.59999999998473,2024-08-18,11147,0.70012105,1,154
11148,19088660.0,1,2.900000000004951,-53.800000000007174,2024-11-11,11148,0.7895186,1,197
11149,23715618.0,1,41.700000000002746,-89.00000000000517,2024-08-12,11149,0.3395399,1,257
11150,26046814.0,1,32.60000000000326,53.49999999998673,2024-08-04,11150,0.09066006,1,1121
11151,11146706.0,1,50.90000000000222,75.39999999998548,2024-02-25,11151,0.7597652,1,337
11152,555322.3,1,56.70000000000189,21.299999999988557,2024-01-31,11152,0.9469004,1,32
11153,30784710.0,1,-27.599999999993315,142.99999999998164,2024-12-22,11153,0.091084294,1,134
11154,26437916.0,1,-18.099999999993855,14.799999999988927,2024-02-28,11154,0.59633297,1,1113
11155,2495509.0,1,55.00000000000199,-92.40000000000498,2024-12-18,11155,0.61804456,1,155
11156,27886978.0,1,37.40000000000299,-116.20000000000363,2024-08-22,11156,0.0,1,1747
11157,5442571.0,1,49.40000000000231,55.39999999998662,2024-04-16,11157,0.9480035,1,162
11158,18759112.0,1,-10.999999999994259,-59.90000000000683,2024-07-09,11158,0.12473158,1,316
11159,19098314.0,1,19.700000000003996,55.6999999999866,2024-01-18,11159,0.0018636235,1,144
11160,18702536.0,1,-4.799999999994611,141.09999999998172,2024-08-13,11160,0.75651324,1,1625
11161,12314251.0,1,4.3000000000048715,-76.3000000000059,2024-06-15,11161,0.9476811,1,1683
11162,22542950.0,1,32.10000000000329,-102.10000000000443,2024-03-11,11162,0.43291438,1,855
11163,29550540.0,1,-29.29999999999322,17.099999999988796,2024-12-27,11163,0.36899966,1,187
11164,25654486.0,1,-22.699999999993594,20.599999999988597,2024-02-23,11164,0.8271751,1,1256
11165,16796460.0,1,-3.399999999994691,26.099999999988285,2024-09-01,11165,0.70226616,1,559
11166,14644621.0,1,24.40000000000373,42.89999999998733,2024-12-15,11166,0.10268812,1,1007
11167,11141766.0,1,44.3000000000026,40.39999999998747,2024-03-16,11167,0.97162473,1,700
11168,9927182.0,1,42.90000000000268,-1.5000000000101466,2024-02-04,11168,0.28399175,1,837
11169,20420128.0,1,-8.499999999994401,-51.500000000007304,2024-09-23,11169,0.23934123,1,301
11170,460655.94,1,58.600000000001785,-104.3000000000043,2024-11-12,11170,0.97798747,1,422
11171,15552143.0,1,38.50000000000293,94.49999999998442,2024-10-26,11171,0.12634613,1,3191
11172,22039358.0,1,68.20000000000124,-45.10000000000767,2024-04-30,11172,0.7984532,1,2187
11173,26451974.0,1,-17.199999999993906,143.7999999999816,2024-11-19,11173,0.46139643,1,236
11174,18538502.0,1,19.400000000004013,34.199999999987824,2024-01-25,11174,0.85887194,1,392
11175,16539057.0,1,-22.499999999993605,131.3999999999823,2024-06-08,11175,0.003994871,1,627
11176,8076040.5,1,62.300000000001575,86.79999999998483,2024-03-24,11176,0.9759826,1,164
11177,17878100.0,1,67.2000000000013,-108.90000000000404,2024-04-23,11177,0.58699584,1,214
11178,17794760.0,1,55.600000000001955,39.69999999998751,2024-08-10,11178,0.53721356,1,128
11179,25635818.0,1,49.800000000002285,-84.80000000000541,2024-06-14,11179,0.45268586,1,246
11180,22904602.0,1,14.800000000004275,47.29999999998708,2024-07-09,11180,0.47001904,1,1408
11181,17334584.0,1,-18.89999999999381,26.19999999998828,2024-06-23,11181,0.020379288,1,1050
11182,19342310.0,1,-42.99999999999244,145.69999999998151,2024-01-01,11182,0.9092755,1,176
11183,20776418.0,1,-1.1999999999948159,-79.10000000000574,2024-08-16,11183,0.7238654,1,1916
11184,24444092.0,1,4.400000000004866,47.399999999987074,2024-03-26,11184,0.47141525,1,341
11185,21307050.0,1,-10.699999999994276,-42.30000000000783,2024-03-02,11185,0.581438,1,424
11186,18920908.0,1,7.400000000004695,33.89999999998784,2024-11-15,11186,0.25690532,1,428
11187,17536754.0,1,-0.49999999999485567,26.399999999988268,2024-07-24,11187,0.6197302,1,557
11188,23258506.0,1,41.30000000000277,106.2999999999837,2024-04-14,11188,0.028288744,1,1471
11189,3383731.2,1,57.80000000000183,-115.80000000000365,2024-11-13,11189,0.7526986,1,813
11190,15357916.0,1,40.500000000002814,-76.80000000000587,2024-10-17,11190,0.00031533738,1,239
11191,11895839.0,1,38.40000000000293,103.29999999998392,2024-09-06,11191,0.5415883,1,1386
11192,28920788.0,1,-30.799999999993133,115.39999999998321,2024-01-13,11192,0.480327,1,71
11193,17331412.0,1,0.20000000000510454,-56.20000000000704,2024-06-11,11193,0.75877887,1,219
11194,4337177.5,1,61.00000000000165,-119.70000000000343,2024-02-12,11194,0.55001503,1,280
11195,17974052.0,1,71.00000000000108,106.59999999998371,2024-04-20,11195,0.35588732,1,360
11196,16361389.0,1,-23.09999999999357,117.59999999998308,2024-07-23,11196,0.25661445,1,453
11197,21799240.0,1,35.400000000003104,42.299999999987364,2024-09-12,11197,0.0,1,210
11198,0.0,1,82.00000000000045,-80.20000000000567,2024-11-02,11198,0.7738826,1,662
11199,17033460.0,1,0.5000000000050875,-66.70000000000644,2024-05-23,11199,0.75667495,1,100
11200,28934574.0,1,31.40000000000333,42.099999999987375,2024-05-25,11200,0.055639315,1,340
11201,10532813.0,1,12.900000000004383,102.6999999999839,2024-10-27,11201,0.9693311,1,152
11202,14462739.0,1,53.90000000000205,108.19999999998362,2024-06-12,11202,0.8902031,1,731
11203,27942990.0,1,36.600000000003035,-101.50000000000446,2024-06-17,11203,0.09975495,1,930
11204,19847198.0,1,25.10000000000369,-6.700000000009851,2024-10-24,11204,0.02196177,1,321
11205,24576716.0,1,27.600000000003547,-12.100000000009544,2024-08-20,11205,0.4220546,1,268
11206,24153472.0,1,24.100000000003746,-103.60000000000434,2024-09-27,11206,0.42867878,1,2232
11207,18817532.0,1,-3.2999999999946965,115.29999999998324,2024-02-29,11207,0.91363037,1,180
11208,28376224.0,1,-26.599999999993372,144.19999999998157,2024-10-22,11208,0.055681873,1,213
11209,5697975.0,1,56.6000000000019,61.099999999986295,2024-08-22,11209,0.94337285,1,244
11210,25492902.0,1,35.30000000000311,113.39999999998332,2024-06-13,11210,0.4931823,1,97
11211,16299437.0,1,10.000000000004547,-10.100000000009658,2024-07-12,11211,0.92698294,1,470
11212,21596184.0,1,-17.099999999993912,142.39999999998167,2024-08-21,11212,0.1313716,1,77
11213,25532692.0,1,54.200000000002035,100.59999999998405,2024-07-01,11213,0.509856,1,494
11214,10428141.0,1,41.10000000000278,-116.00000000000364,2024-11-28,11214,0.11125746,1,1942
11215,17160968.0,1,-30.399999999993156,141.09999999998172,2024-08-19,11215,0.21538204,1,65
11216,20048562.0,1,-8.399999999994407,140.29999999998176,2024-12-26,11216,0.9669602,1,5
11217,12632616.0,1,79.70000000000059,-82.00000000000557,2024-04-16,11217,0.78215563,1,285
11218,18684882.0,1,-23.399999999993554,-61.20000000000675,2024-08-10,11218,0.18161762,1,172
11219,11361999.0,1,20.100000000003973,83.799999999985,2024-03-20,11219,0.63083816,1,581
11220,,1,24.40000000000373,-15.400000000009356,2024-08-21,11220,,1,0
11221,14714212.0,1,24.20000000000374,67.9999999999859,2024-07-02,11221,0.8355859,1,4
11222,25932944.0,1,55.90000000000194,128.19999999998248,2024-07-03,11222,0.33136705,1,881
11223,26818860.0,1,26.50000000000361,47.99999999998704,2024-05-13,11223,0.28100464,1,281
11224,22079374.0,1,27.100000000003575,62.19999999998623,2024-08-07,11224,0.62891394,1,1181
11225,23339396.0,1,-25.499999999993435,133.29999999998222,2024-10-14,11225,0.43751827,1,424
11226,11168606.0,1,32.400000000003274,-9.200000000009709,2024-12-29,11226,0.19685976,1,94
11227,14951500.0,1,46.0000000000025,97.69999999998424,2024-07-20,11227,0.5510077,1,1841
11228,20347172.0,1,25.80000000000365,96.09999999998433,2024-05-25,11228,0.4303155,1,802
11229,7578471.5,1,2.000000000005002,116.29999999998313,2024-11-19,11229,0.96974605,1,809
11230,15745471.0,1,47.700000000002404,-2.2000000000101068,2024-05-06,11230,0.81988055,1,44
11231,28371602.0,1,20.800000000003934,-16.700000000009283,2024-05-14,11231,0.012628123,1,18
11232,18743552.0,1,-30.599999999993145,21.79999999998853,2024-04-23,11232,0.41965738,1,1042
11233,21412088.0,1,16.400000000004184,-95.30000000000481,2024-09-20,11233,0.45227814,1,329
11234,21660684.0,1,-5.69999999999456,-36.80000000000814,2024-03-04,11234,0.6181712,1,74
11235,26446966.0,1,20.50000000000395,17.39999999998878,2024-05-14,11235,0.39032653,1,2177
11236,14588750.0,1,34.20000000000317,52.59999999998678,2024-02-10,11236,0.82852316,1,889
11237,2460100.5,1,64.60000000000144,89.29999999998472,2024-10-22,11237,0.958071,1,410
11238,19074286.0,1,6.600000000004741,-1.4000000000101522,2024-01-03,11238,0.33682922,1,229
11239,15522196.0,1,-10.699999999994276,-70.40000000000623,2024-07-12,11239,0.40847927,1,305
11240,11755935.0,1,5.400000000004809,-76.90000000000586,2024-04-19,11240,0.9537655,1,83
11241,21228554.0,1,41.30000000000277,116.89999999998315,2024-08-08,11241,0.6228624,1,924
11242,11551534.0,1,33.100000000003234,45.29999999998719,2024-01-04,11242,0.031888362,1,22
11243,16242744.0,1,6.500000000004746,14.299999999988955,2024-08-31,11243,0.7985551,1,1043
11244,28607424.0,1,37.80000000000297,110.79999999998347,2024-06-14,11244,0.21382308,1,925
11245,1004576.9,1,64.90000000000143,173.7999999999799,2024-01-26,11245,0.654156,1,6
11246,6908222.5,1,47.20000000000243,30.699999999988023,2024-01-17,11246,0.3307749,1,107
11247,16433401.0,1,34.20000000000317,73.09999999998561,2024-08-03,11247,0.649763,1,1017
11248,20814760.0,1,31.100000000003348,-115.10000000000369,2024-04-01,11248,0.21319473,1,521
11249,18062584.0,1,21.90000000000387,47.29999999998708,2024-01-31,11249,0.5394749,1,439
11250,25102724.0,1,45.80000000000251,62.7999999999862,2024-07-23,11250,0.2504035,1,87
11251,16373232.0,1,55.70000000000195,-64.60000000000656,2024-07-25,11251,0.6100488,1,403
11252,12911533.0,1,-0.9999999999948272,-60.70000000000678,2024-04-16,11252,0.9459282,1,70
11253,4669395.5,1,52.100000000002154,76.7999999999854,2024-05-25,11253,0.96409583,1,121
11254,11246197.0,1,-3.099999999994708,104.69999999998379,2024-04-10,11254,0.9558584,1,5
11255,13934094.0,1,30.500000000003382,-2.8000000000100727,2024-11-13,11255,0.40943184,1,647
11256,22950202.0,1,-17.199999999993906,21.899999999988523,2024-08-28,11256,0.0074193752,1,1023
11257,19088156.0,1,-6.899999999994492,23.89999999998841,2024-09-03,11257,0.46442398,1,746
11258,29252202.0,1,35.70000000000309,65.49999999998604,2024-06-11,11258,0.0016497024,1,2466
11259,25282718.0,1,17.800000000004104,8.199999999989302,2024-06-21,11259,0.3388182,1,675
11260,18203006.0,1,31.900000000003303,94.79999999998438,2024-02-04,11260,0.61158586,1,4976
11261,27295738.0,1,-16.399999999993952,21.999999999988518,2024-10-10,11261,0.028427126,1,1027
11262,32447156.0,1,-26.499999999993378,145.99999999998147,2024-12-24,11262,0.037624847,1,295
11263,31928752.0,1,-26.29999999999339,138.79999999998188,2024-12-23,11263,0.030492738,1,33
11264,24131072.0,1,7.900000000004667,41.899999999987386,2024-01-21,11264,0.44289163,1,967
11265,65516.68,1,73.70000000000093,-42.700000000007805,2024-11-03,11265,0.9728136,1,3001
11266,10221739.0,1,-20.899999999993696,46.299999999987136,2024-06-11,11266,0.49992257,1,676
11267,8250575.0,1,70.30000000000112,96.49999999998431,2024-04-06,11267,0.85322636,1,584
11268,23195852.0,1,11.400000000004468,23.799999999988415,2024-11-02,11268,0.26334625,1,615
11269,17374374.0,1,-22.899999999993582,-60.50000000000679,2024-12-04,11269,0.8866662,1,151
11270,21029212.0,1,27.90000000000353,-5.400000000009925,2024-02-24,11270,0.104709014,1,445
11271,14075823.0,1,26.700000000003598,114.89999999998327,2024-11-28,11271,0.31969494,1,91
11272,18824426.0,1,52.30000000000214,-66.00000000000648,2024-05-06,11272,0.9154928,1,555
11273,16951382.0,1,43.60000000000264,46.9999999999871,2024-07-11,11273,0.7893092,1,-14
11274,13185448.0,1,75.30000000000084,-51.10000000000733,2024-08-30,11274,0.86128604,1,2290
11275,20960790.0,1,12.300000000004417,1.8999999999896602,2024-12-14,11275,0.071329266,1,254
11276,11570534.0,1,67.40000000000128,157.9999999999808,2024-03-28,11276,0.6186352,1,284
11277,67096.66,1,67.1000000000013,130.89999999998236,2024-12-01,11277,0.83945316,1,684
11278,14283600.0,1,-30.29999999999316,-54.00000000000716,2024-08-02,11278,0.014824799,1,172
11279,21878740.0,1,49.40000000000231,87.29999999998483,2024-04-01,11279,0.2834689,1,2395
11280,22217904.0,1,16.1000000000042,5.4999999999894555,2024-10-29,11280,0.53462404,1,434
11281,18359388.0,1,18.800000000004047,-69.90000000000626,2024-08-22,11281,0.71678495,1,73
11282,24873804.0,1,21.700000000003882,53.49999999998673,2024-07-02,11282,0.6870786,1,112
11283,11866190.0,1,38.200000000002944,62.699999999986204,2024-02-07,11283,0.3963104,1,191
11284,22302968.0,1,-8.799999999994384,27.799999999988188,2024-05-18,11284,0.4033001,1,1175
11285,3029339.2,1,-24.69999999999348,-55.900000000007054,2024-07-13,11285,0.9341693,1,222
11286,7857039.5,1,46.300000000002484,106.49999999998374,2024-01-15,11286,0.018140666,1,1441
11287,14428838.0,1,49.800000000002285,94.49999999998442,2024-09-13,11287,0.46721733,1,1170
11288,21646326.0,1,14.800000000004275,77.89999999998531,2024-05-14,11288,0.434731,1,291
11289,25868522.0,1,-41.9999999999925,146.89999999998145,2024-01-01,11289,0.92601734,1,998
11290,22026802.0,1,-3.2999999999946965,30.699999999988023,2024-02-18,11290,0.8589419,1,1378
11291,26084284.0,1,31.700000000003314,-82.40000000000555,2024-04-05,11291,0.012128394,1,62
11292,28725872.0,1,62.800000000001546,-151.8000000000016,2024-07-19,11292,0.22077228,1,2037
11293,4245898.5,1,55.30000000000197,111.59999999998342,2024-01-26,11293,0.75571716,1,1408
11294,8184944.5,1,38.80000000000291,77.69999999998538,2024-12-08,11294,0.8571963,1,1180
11295,21085858.0,1,14.00000000000432,-9.400000000009697,2024-08-22,11295,0.37311813,1,293
11296,19735714.0,1,19.80000000000399,-98.90000000000461,2024-12-14,11296,0.2783319,1,2332
11297,12309698.0,1,-6.39999999999452,141.9999999999817,2024-08-31,11297,0.9367592,1,79
11298,16107911.0,1,21.4000000000039,79.19999999998527,2024-12-23,11298,0.35215572,1,331
11299,16352337.0,1,5.500000000004803,-72.10000000000613,2024-11-22,11299,0.89744216,1,231
11300,23476328.0,1,-19.499999999993776,126.59999999998257,2024-12-16,11300,0.6817024,1,296
11301,4202202.0,1,66.60000000000133,-45.40000000000765,2024-02-20,11301,0.20415173,1,2279
11302,24959400.0,1,25.10000000000369,14.099999999988967,2024-03-21,11302,0.10279301,1,544
11303,1351505.9,1,64.90000000000143,97.19999999998424,2024-02-05,11303,0.85626984,1,722
11304,9967825.0,1,56.40000000000191,43.19999999998731,2024-03-07,11304,0.8302657,1,111
11305,17990934.0,1,67.50000000000128,71.5999999999857,2024-05-08,11305,0.87490803,1,35
11306,27673394.0,1,19.10000000000403,30.89999999998801,2024-06-03,11306,0.024690362,1,246
11307,18011512.0,1,47.60000000000241,10.399999999989177,2024-09-01,11307,0.62397534,1,1166
11308,28042172.0,1,20.900000000003928,26.799999999988245,2024-04-20,11308,0.030768415,1,499
11309,31305184.0,1,32.400000000003274,-109.50000000000401,2024-06-16,11309,0.018240301,1,1078
11310,17336472.0,1,-20.399999999993724,-49.8000000000074,2024-05-21,11310,0.093150035,1,501
11311,16211752.0,1,-8.999999999994373,26.19999999998828,2024-12-21,11311,0.75256795,1,576
